timestamp,rssi,sc0_re,sc0_im,sc1_re,sc1_im,sc2_re,sc2_im,sc3_re,sc3_im,sc4_re,sc4_im,sc5_re,sc5_im,sc6_re,sc6_im,sc7_re,sc7_im,sc8_re,sc8_im,sc9_re,sc9_im,sc10_re,sc10_im,sc11_re,sc11_im,sc12_re,sc12_im,sc13_re,sc13_im,sc14_re,sc14_im,sc15_re,sc15_im,sc16_re,sc16_im,sc17_re,sc17_im,sc18_re,sc18_im,sc19_re,sc19_im,sc20_re,sc20_im,sc21_re,sc21_im,sc22_re,sc22_im,sc23_re,sc23_im,sc24_re,sc24_im,sc25_re,sc25_im,sc26_re,sc26_im,sc27_re,sc27_im,sc28_re,sc28_im,sc29_re,sc29_im,sc30_re,sc30_im,sc31_re,sc31_im,sc32_re,sc32_im,sc33_re,sc33_im,sc34_re,sc34_im,sc35_re,sc35_im,sc36_re,sc36_im,sc37_re,sc37_im,sc38_re,sc38_im,sc39_re,sc39_im,sc40_re,sc40_im,sc41_re,sc41_im,sc42_re,sc42_im,sc43_re,sc43_im,sc44_re,sc44_im,sc45_re,sc45_im,sc46_re,sc46_im,sc47_re,sc47_im,sc48_re,sc48_im,sc49_re,sc49_im,sc50_re,sc50_im,sc51_re,sc51_im,sc52_re,sc52_im,sc53_re,sc53_im,sc54_re,sc54_im,sc55_re,sc55_im,sc56_re,sc56_im,sc57_re,sc57_im,sc58_re,sc58_im,sc59_re,sc59_im,sc60_re,sc60_im,sc61_re,sc61_im,sc62_re,sc62_im,sc63_re,sc63_im
135,-36,-9.3614645,4.425422,-10.330262,4.27659,-11.330012,4.0514655,-12.332213,3.738326,-13.305788,3.330184,-14.218463,2.825363,-15.038321,2.227743,-15.73532,1.5467135,-16.282772,0.7967584,-16.658672,-0.0032304786,-16.8468,-0.8309034,-16.837555,-1.6616518,-16.628447,-2.4698918,-16.224262,-3.2304788,-15.636814,-3.9200406,-14.884414,-4.5182877,-13.990949,-5.0091023,-12.984752,-5.381409,-11.897228,-5.6297903,-10.761356,-5.754748,-9.61016,-5.762643,-8.475187,-5.665317,-7.3851304,-5.4794054,-6.364607,-5.2253637,-5.4332247,-4.9263062,-4.6049147,-4.6067,-3.8876128,-4.290992,-3.2832541,-4.00224,-2.7881227,-3.7608707,-2.393461,-3.5835712,-2.086372,-3.482433,-1.8508695,-3.464351,-1.6690924,-3.5307696,-1.5225322,-3.6777349,-1.3932419,-3.896234,-1.2649481,-4.1728854,-1.1239731,-4.4908457,-0.9599544,-4.8309145,-0.76627815,-5.1727467,-0.5402493,-5.496163,-0.2829464,-5.782389,0.001164587,-6.0151863,0.30489534,-6.181848,0.6191558,-6.273924,0.93393725,-6.287688,1.2393451,-6.2242923,1.5266256,-6.089623,1.7891239,-5.8938355,2.0230656,-5.6506395,2.2281692,-5.3763294,2.4079785,-5.0886893,2.5699286,-4.8057547,2.7251253,-4.5445957,2.8878295,-4.320129,3.0747015,-4.1440744,3.3038032,-4.0241065,3.5934687,-3.963238,3.961075,-3.959539,4.4217887,-4.006113,4.987409,-4.09144,5.665289,-4.199962,6.457538,-4.3129773,7.360415,-4.4097257,8.364084,-4.468612
136,-36,-9.587165,4.299691,-10.553039,4.123581,-11.543367,3.8691852,-12.529136,3.5260243,-13.479045,3.0884688,-14.360938,2.5562572,-15.143338,1.9346603,-15.796972,1.2343652,-16.296206,0.4709875,-16.620348,-0.33567533,-16.75468,-1.162645,-16.69123,-1.984999,-16.429201,-2.7771757,-15.975013,-3.5143893,-15.342044,-4.173956,-14.549964,-4.7365613,-13.623804,-5.1873164,-12.592728,-5.516558,-11.488658,-5.7204037,-10.344739,-5.8009295,-9.19382,-5.7660494,-8.066938,-5.629045,-6.9919786,-5.407821,-5.9925165,-5.123889,-5.0869083,-4.801129,-4.287723,-4.4644866,-3.6014771,-4.1385775,-3.0287166,-3.84633,-2.5644038,-3.6077387,-2.1986318,-3.4388328,-1.9175202,-3.350827,-1.7043605,-3.3496208,-1.5408031,-3.435579,-1.4081155,-3.603641,-1.2883759,-3.8437562,-1.1655518,-4.141599,-1.0264032,-4.479543,-0.8611265,-4.8377743,-0.66377,-5.1955724,-0.4323131,-5.532585,-0.16849756,-5.8300624,0.1226349,-6.071993,0.43342936,-6.2460413,0.75448537,-6.344234,1.0756603,-6.3633785,1.3870904,-6.3051696,1.6802334,-6.1759696,1.9487746,-5.986323,2.1894035,-5.7501774,2.402361,-5.4838977,2.5917284,-5.205135,2.7654567,-4.931609,2.9350598,-4.6798816,3.1150725,-4.4641857,3.322237,-4.295446,3.5744915,-4.1804566,3.889808,-4.12134,4.284959,-4.1153016,4.774302,-4.1547008,5.3685985,-4.2274,6.074024,-4.3174586,6.891395,-4.406039,7.8156304,-4.472515,8.835593,-4.4957366
137,-35,-9.808165,4.1652513,-10.769396,3.9617407,-11.748514,3.6782851,-12.7160635,3.3056674,-13.640608,2.839625,-14.490182,2.2812982,-15.233826,1.6373198,-15.843099,0.9196283,-16.29349,0.14491226,-16.565659,-0.66619694,-16.646427,-1.490174,-16.529469,-2.3018703,-16.215649,-3.0758328,-15.713029,-3.7877245,-15.036489,-4.4156256,-14.207013,-4.941271,-13.250686,-5.351053,-12.197434,-5.6367645,-11.079607,-5.7960787,-9.930416,-5.8326516,-8.782448,-5.7559314,-7.666148,-5.5806127,-6.60853,-5.3258324,-5.632035,-5.014072,-4.7537427,-4.669931,-3.984817,-4.318748,-3.3303397,-3.9852235,-2.7894583,-3.6920667,-2.3558483,-3.4587843,-2.018459,-3.300667,-1.762493,-3.228007,-1.5705532,-3.2456572,-1.4238615,-3.3528507,-1.3035178,-3.5434186,-1.1916834,-3.8062623,-1.0726258,-4.126118,-0.9335745,-4.4845777,-0.76534474,-4.8612657,-0.56266284,-5.2350926,-0.32421952,-5.5855556,-0.05241933,-5.893977,0.24710636,-6.144597,0.56625015,-6.325469,0.8953093,-6.4291177,1.2240064,-6.452899,1.5425296,-6.3990383,1.8425413,-6.274391,2.1180878,-6.089867,2.3663104,-5.8596435,2.5879738,-5.600136,2.7876878,-5.328857,2.9738727,-5.0631833,3.1584258,-4.819151,3.3561242,-4.6103454,3.5837524,-4.4468784,3.8590775,-4.334695,4.199677,-4.2750497,4.6216884,-4.2643323,5.1386065,-4.294188,5.76016,-4.3519583,6.49133,-4.4213753,7.3316526,-4.4835286,8.274742,-4.518016,9.308184,-4.504175
138,-35,-10.024258,4.0223403,-10.979138,3.7913885,-11.94529,3.4791665,-12.892885,3.077738,-13.790436,2.5842094,-14.606239,2.0011046,-15.309929,1.3363872,-15.873966,0.6031983,-16.275017,-0.1807633,-16.495136,-0.99410695,-16.522705,-1.8128425,-16.353054,-2.6116824,-15.988706,-3.365371,-15.439328,-4.050103,-14.721258,-4.644802,-13.856727,-5.132316,-12.872802,-5.500372,-11.800093,-5.7422547,-10.671269,-5.8572083,-9.519542,-5.850474,-8.377128,-5.733011,-7.2738132,-5.520896,-6.2356396,-5.234428,-5.283882,-4.897017,-4.434282,-4.5338902,-3.6965804,-4.170715,-3.0744057,-3.8321855,-2.5655155,-3.5407188,-2.1623118,-3.3152554,-1.8526407,-3.1702685,-1.6208266,-3.1150866,-1.4488376,-3.153454,-1.3175297,-3.2834752,-1.2078955,-3.4978368,-1.1022319,-3.7843792,-0.98515934,-4.126917,-0.84443945,-4.5062847,-0.67152894,-4.901555,-0.46187392,-5.291304,-0.2148833,-5.654928,0.06635123,-5.973842,0.37561658,-6.232559,0.7043452,-6.4195566,1.0425407,-6.527873,1.3798132,-6.5554166,1.7064046,-6.5049634,2.0142057,-6.3838353,2.2976131,-6.203316,2.5542302,-5.9777927,2.7853246,-5.723719,2.9960177,-5.458454,3.1951904,-5.199021,3.3950896,-4.9609394,3.6106873,-4.757103,3.8587813,-4.5968657,4.1569285,-4.4853253,4.5222673,-4.4229107,4.9702697,-4.405239,5.5135536,-4.4233017,6.160786,-4.463953,6.915758,-4.510674,7.776743,-4.544569,8.736063,-4.545504,9.7800865,-4.4934006
139,-34,-10.235247,3.8711956,-11.182083,3.612841,-12.133543,3.272227,-13.059509,2.8427122,-13.928507,2.3227656,-14.70918,1.7162784,-15.371825,1.03251,-15.889871,0.28574222,-16.241207,-0.5053711,-16.409328,-1.3187593,-16.384197,-2.1300516,-16.162794,-2.913908,-15.749296,-3.6453583,-15.154931,-4.3012075,-14.397443,-4.8613043,-13.500256,-5.3096676,-12.49134,-5.635407,-11.401883,-5.833327,-10.264809,-5.904264,-9.113219,-5.8550262,-7.9788857,-5.6980677,-6.8908305,-5.4508004,-5.874085,-5.1346436,-4.9486895,-4.7738514,-4.129002,-4.394216,-3.423306,-4.0216293,-2.833791,-3.680722,-2.356825,-3.3935258,-1.9835541,-3.1783335,-1.700774,-3.0487678,-1.4919662,-3.0131052,-1.3385266,-3.0739655,-1.2210022,-3.2282703,-1.1203406,-3.467564,-1.0190368,-3.7786262,-0.9021173,-4.1443586,-0.7579194,-4.5448685,-0.5785842,-4.95869,-0.36030126,-5.3641143,-0.10322769,-5.740453,0.18885693,-6.069253,0.509148,-6.3353367,0.8486349,-6.5276275,1.1970347,-6.6396947,1.5438524,-6.670016,1.8794022,-6.6219068,2.1958015,-6.503175,2.4878118,-6.3254538,2.7534912,-6.1033387,2.9946108,-5.853296,3.2167811,-5.592512,3.4293222,-5.337665,3.6448035,-5.1037407,3.878355,-4.9029636,4.146749,-4.7439218,4.4672985,-4.6309085,4.8566637,-4.563537,5.3296194,-4.5367007,5.89789,-4.5407934,6.5690756,-4.562263,7.3457837,-4.5844,8.225023,-4.5883737,9.197872,-4.5544076,10.2495165,-4.463044
140,-34,-10.440948,3.712069,-11.378067,3.4264293,-12.313153,3.057877,-13.215869,2.601073,-14.054834,2.055844,-14.7991085,1.427422,-15.419729,0.72631645,-15.891144,-0.032084517,-16.192522,-0.82826114,-16.308823,-1.6395334,-16.231615,-2.4412348,-15.959524,-3.208059,-15.498356,-3.9154074,-14.860864,-4.540781,-14.066151,-5.0650086,-13.138748,-5.473351,-12.107457,-5.7563434,-11.0039625,-5.9103355,-9.86134,-5.9377527,-8.712495,-5.846982,-7.5886664,-5.651925,-6.5180426,-5.37128,-5.524567,-5.0275297,-4.6269946,-4.6457167,-3.838264,-4.2520933,-3.1651952,-3.872719,-2.608518,-3.5320613,-2.1632266,-3.2516916,-1.8192536,-3.0491877,-1.5623673,-2.9372327,-1.3752791,-2.923039,-1.2388595,-3.008033,-1.13341,-3.187945,-1.0398979,-3.4531674,-0.9410739,-3.7894247,-0.8224291,-4.178713,-0.672918,-4.60042,-0.4854108,-5.032611,-0.2568687,-5.453297,0.011794162,-5.8417506,0.31609738,-6.1796904,0.6486515,-6.4522777,0.99999756,-6.6489024,1.3595833,-6.763688,1.7168211,-6.7956877,2.0621047,-6.7487707,2.3878005,-6.631217,2.689034,-6.455008,2.96432,-6.234923,3.2159197,-5.9874477,3.4499283,-5.7295914,3.6760685,-5.4776497,3.9072003,-5.246081,4.1585965,-5.046453,4.4469585,-4.886597,4.7893195,-4.7700167,5.2018356,-4.69557,5.698561,-4.6574655,6.290293,-4.645546,6.98357,-4.645906,7.7798076,-4.6417127,8.674792,-4.6142774,9.658393,-4.5442367,10.714647,-4.412824
141,-34,-10.6412,3.5451977,-11.566953,3.2324672,-12.484025,2.8365047,-13.361926,2.353278,-14.1694565,1.7839606,-14.87616,1.1350977,-15.453879,0.41841227,-15.87814,-0.34968105,-16.129435,-1.1488448,-16.194223,-1.9558768,-16.065678,-2.7458987,-15.744069,-3.4937243,-15.236809,-4.175211,-14.558136,-4.768628,-13.728438,-5.2558684,-12.773298,-5.623474,-11.722257,-5.8634458,-10.607414,-5.9737043,-9.461895,-5.958269,-8.318326,-5.8270664,-7.207331,-5.595437,-6.156184,-5.283315,-5.187675,-4.914172,-4.3192315,-4.513757,-3.5623384,-4.108722,-2.9223313,-3.7251947,-2.3984873,-3.3873954,-1.984459,-3.1163695,-1.6689793,-2.928896,-1.4368504,-2.8366756,-1.2700509,-2.8457747,-1.149,-2.9564219,-1.0538195,-3.1631267,-0.9655563,-3.45512,-0.867282,-3.8170803,-0.744999,-4.2301135,-0.5883327,-4.672936,-0.3909122,-5.1231413,-0.15049547,-5.5585194,0.13122042,-5.958347,0.44905356,-6.3045406,0.7950248,-6.5826316,1.1592476,-6.7825093,1.5309067,-6.898866,1.8993366,-6.931347,2.255032,-6.8843794,2.590603,-6.766706,2.901554,-6.590655,3.1868503,-6.3711824,3.449246,-6.12477,3.6952925,-5.86823,3.9351077,-5.617494,4.181822,-5.38649,4.4507937,-5.186118,4.7586336,-5.023478,5.122055,-4.9013124,5.556687,-4.8177485,6.0758333,-4.766357,6.6893735,-4.7364974,7.402752,-4.713964,8.216225,-4.6818686,9.124363,-4.6217213,10.115853,-4.514638,11.173675,-4.342596
142,-33,-10.835845,3.370839,-11.748609,3.0312874,-12.646066,2.6085155,-13.497662,2.0998003,-14.27243,1.5076455,-14.940488,0.83987856,-15.474533,0.10938059,-15.851238,-0.66644514,-16.052446,-1.4665382,-16.066145,-2.2672467,-15.887117,-3.0435655,-15.517271,-3.7705154,-14.965594,-4.4244914,-14.24775,-4.984611,-13.385366,-5.4338765,-12.404997,-5.760183,-11.336829,-5.9570208,-10.213289,-6.023895,-9.067477,-5.9664187,-7.931631,-5.7960486,-6.835681,-5.5295053,-5.805921,-5.187905,-4.8639307,-4.7956514,-4.0257506,-4.379123,-3.301405,-3.9652824,-2.694722,-3.5802407,-2.2035382,-3.2478933,-1.8201754,-2.9886684,-1.5322263,-2.8184927,-1.3235636,-2.7480147,-1.175499,-2.7821207,-1.0680645,-2.919807,-0.9812601,-3.154342,-0.89627975,-3.4737873,-0.796574,-3.8617892,-0.6687216,-4.2986,-0.50305575,-4.7622747,-0.29400247,-5.229986,-0.040145807,-5.6793447,0.25603136,-6.0896564,0.5886354,-6.443079,0.949108,-6.7255526,1.3271326,-6.927489,1.7116503,-7.04417,2.0919337,-7.0758443,2.4585845,-7.0274954,2.804485,-6.908341,3.1255157,-6.7310357,3.4211004,-6.510707,3.6944644,-6.263821,3.952612,-6.006987,4.2060294,-5.7557597,4.4680786,-5.523528,4.754199,-5.3205504,5.0808663,-5.153205,5.464456,-5.0235014,5.920024,-4.9288726,6.460112,-4.862299,7.0936556,-4.8127046,7.825033,-4.7656484,8.65334,-4.704247,9.571966,-4.610274,10.568471,-4.4653783,11.624801,-4.25234
143,-33,-11.024743,3.1892302,-11.922923,2.8231993,-12.799217,2.3742886,-13.623073,1.8410803,-14.363839,1.2273896,-14.992265,0.54229087,-15.481976,-0.200219,-15.81083,-0.9818341,-15.962066,-1.7808229,-15.925214,-2.5731726,-15.696672,-3.3338354,-15.279967,-4.038124,-14.685621,-4.6630497,-13.93069,-5.1886473,-13.03796,-5.5991073,-12.034869,-5.883698,-10.952191,-6.0374427,-9.82257,-6.0614367,-8.678989,-5.9628844,-7.5532227,-5.75473,-6.474417,-5.4550433,-5.467821,-5.086073,-4.5537376,-4.673065,-3.7468004,-4.242954,-3.0555255,-3.8229272,-2.4822571,-3.4390068,-2.0233862,-3.1146648,-1.6699413,-2.8696423,-1.4084083,-2.7189465,-1.2217829,-2.6721067,-1.0907801,-2.732805,-0.9951003,-2.8987613,-0.91470104,-3.1620014,-0.830986,-3.5094233,-0.72784805,-3.923652,-0.59248555,-4.384102,-0.41598937,-4.8682036,-0.19361705,-5.352759,0.0752057,-5.8152227,0.38718653,-6.2349877,0.7357232,-6.59449,1.1116768,-6.880106,1.5043255,-7.0828,1.902377,-7.1984663,2.2950573,-7.2279625,2.6730995,-7.176842,3.029652,-7.0547795,3.3609889,-6.8747616,3.6669838,-6.652074,3.9513443,-6.403158,4.2215075,-6.144416,4.4883013,-5.8910055,4.765307,-5.6557894,5.0679984,-5.448388,5.4126945,-5.2744784,5.81539,-5.1353607,6.2905707,-5.027821,6.849996,-4.9442945,7.5016465,-4.873314,8.248824,-4.8002667,9.089479,-4.7083287,10.015872,-4.5796075,11.01446,-4.3963428,12.066233,-4.142151
144,-33,-11.207755,3.0006244,-12.089791,2.6085286,-12.943424,2.1342173,-13.7381735,1.5775713,-14.443778,0.9436936,-15.031688,0.24286756,-15.476509,-0.5098514,-15.757334,-1.2953094,-15.858827,-2.0911903,-15.772072,-2.8731976,-15.49509,-3.616327,-15.032996,-4.296266,-14.39781,-4.89072,-13.607921,-5.38071,-12.687208,-5.7516637,-11.663928,-5.994277,-10.569328,-6.1051207,-9.436196,-6.0868907,-8.297299,-5.9483595,-7.18386,-5.703939,-6.1241746,-5.3729978,-5.1423683,-4.9788404,-4.2574334,-4.5475025,-3.4825416,-4.1063766,-2.824705,-3.682804,-2.2847552,-3.302605,-1.8576809,-2.988771,-1.5332375,-2.7602758,-1.2968522,-2.6311285,-1.130713,-2.6097193,-1.0149877,-2.6984499,-0.9291216,-2.8937628,-0.85309225,-3.186422,-0.76858604,-3.5621772,-0.65998787,-4.0026383,-0.5151798,-4.4864154,-0.32604825,-4.9903708,-0.088717796,-5.4909434,0.19652575,-5.965499,0.52557427,-6.393555,0.8911107,-6.7578635,1.2834364,-7.045273,1.6914212,-7.247327,2.1035655,-7.3605485,2.509061,-7.386425,2.8987844,-7.3310785,3.2661755,-7.2046437,3.6079085,-7.020428,3.9243155,-6.7938685,4.219557,-6.5413604,4.501496,-6.2790823,4.781293,-6.021823,5.0727134,-5.781907,5.391248,-5.5683246,5.753029,-5.386067,6.1736608,-5.2357645,6.6670036,-5.1135793,7.2440257,-5.011444,7.9117584,-4.917579,8.672446,-4.8172407,9.522918,-4.693737,10.454312,-4.5295434,11.452052,-4.307543,12.496221,-4.012251
145,-32,-11.384751,2.8052633,-12.249118,2.387586,-13.078643,1.8886765,-13.842993,1.3097029,-14.5123625,0.6570303,-15.058964,-0.057892192,-15.458447,-0.8190059,-15.69117,-1.6063768,-15.743258,-2.3971808,-15.607363,-3.1669207,-15.283106,-3.890719,-14.777176,-4.5447183,-14.103051,-5.1073956,-13.280384,-5.560824,-12.334083,-5.891717,-11.293128,-6.0922356,-10.189167,-6.1605196,-9.055032,-6.100861,-7.923183,-5.9235835,-6.824221,-5.6445374,-5.785501,-5.2843256,-4.829966,-4.8672466,-3.9752474,-4.420042,-3.233044,-3.9705029,-2.608824,-3.5460021,-2.101937,-3.1721034,-1.7059766,-2.8712265,-1.4094703,-2.661494,-1.196834,-2.555869,-1.0495014,-2.5615273,-0.94717026,-2.6795943,-0.86909693,-2.905188,-0.79535127,-3.2278194,-0.7079615,-3.6320877,-0.5918792,-4.098623,-0.43570876,-4.6052613,-0.23218003,-5.1283135,0.021696936,-5.6439357,0.3247451,-6.12943,0.6720373,-6.5644836,1.0555496,-6.9322042,1.4650149,-7.219955,1.8889291,-7.419884,2.3155913,-7.529166,2.7341914,-7.5499244,3.135766,-7.488847,3.5140548,-7.3565354,3.8661315,-7.1666093,4.1927867,-6.9346437,4.498647,-6.676988,4.7919855,-6.4096003,5.084269,-6.14686,5.38943,-5.9005713,5.7229443,-5.6791077,6.1007323,-5.486806,6.5379705,-5.3236427,7.0479045,-5.185201,7.6406927,-5.0629697,8.32241,-4.944872,9.094246,-4.8161163,9.951935,-4.660179,10.885545,-4.459985,11.8794985,-4.1991067,12.913042,-3.8629782
146,-32,-11.555607,2.6033885,-12.400817,2.1606817,-13.204841,1.6380373,-13.937567,1.0378982,-14.569713,0.36786076,-15.074314,-0.35950503,-15.428106,-1.127196,-15.612771,-1.9145681,-15.615901,-2.6983662,-15.431723,-3.4539757,-15.061457,-4.1567283,-14.513321,-4.7833004,-13.802211,-5.313014,-12.948985,-5.729057,-11.9795,-6.0194774,-10.923376,-6.1779294,-9.812575,-6.2041364,-8.679879,-6.1039834,-7.5573573,-5.889322,-6.4748945,-5.5773897,-5.4588466,-5.1899796,-4.5309196,-4.7523146,-3.7073343,-4.2917604,-2.9982774,-3.836402,-2.4076936,-3.4135888,-1.9334426,-3.0485215,-1.5677519,-2.7629604,-1.2979683,-2.5741355,-1.107548,-2.4938798,-0.9772375,-2.528128,-0.8863296,-2.6766708,-0.8139637,-2.9333053,-0.74037457,-3.2862878,-0.6480022,-3.719082,-0.52241284,-4.2113657,-0.3529926,-4.740223,-0.13334753,-5.281476,0.13858588,-5.8110275,0.4607374,-6.30617,0.8273504,-6.7468033,1.2296933,-7.116446,1.6569605,-7.4029946,2.0972729,-7.599237,2.5387602,-7.7030125,2.9706185,-7.7170978,3.384064,-7.648759,3.7731593,-7.509057,4.1353893,-7.3119044,4.472005,-7.0730057,4.788084,-6.8086643,5.092302,-6.534595,5.396414,-6.2647905,5.714498,-6.0105357,6.061991,-5.779587,6.45458,-5.575638,6.9069934,-5.3980465,7.431837,-5.241868,8.038455,-5.0981717,8.731972,-4.954671,9.512537,-4.7965484,10.374818,-4.6075273,11.3078375,-4.3710027,12.295093,-4.071288,13.315042,-3.6947923
147,-32,-11.7202,2.3952408,-12.5448065,1.9281207,-13.322,1.3826646,-14.021949,0.76256996,-14.615965,0.07663185,-15.077969,-0.66150707,-15.385832,-1.4339603,-15.522576,-2.2194443,-15.477299,-2.994353,-15.245796,-3.7340348,-14.830864,-4.4141126,-14.242232,-5.0118785,-13.496143,-5.5075626,-12.614603,-5.885527,-11.624342,-6.135199,-10.555541,-6.2517567,-9.440368,-6.2365074,-8.311476,-6.096924,-7.200463,-5.8463597,-6.1364074,-5.503389,-5.144598,-5.0909314,-4.2454553,-4.6350656,-3.4537504,-4.1636996,-2.7781382,-3.7051253,-2.2210374,-3.286583,-1.7788304,-2.9328184,-1.442415,-2.6648676,-1.1979984,-2.4989705,-1.0281416,-2.4458046,-0.9129681,-2.510006,-0.83143276,-2.6900115,-0.7626394,-2.9782884,-0.68705255,-3.3618329,-0.5875874,-3.8229916,-0.45049384,-4.3405137,-0.26598015,-4.8907924,-0.028571961,-5.4491935,0.26285717,-5.9914083,0.6053151,-6.494782,0.99221885,-6.939473,1.4141414,-7.309439,1.8597339,-7.5931625,2.3167808,-7.7840886,2.7732522,-7.8807464,3.2183847,-7.8865724,3.6435952,-7.809409,4.0432725,-7.660772,4.415323,-7.454878,4.7614617,-7.207552,5.0872207,-6.9350204,5.401653,-6.65276,5.7168016,-6.374367,6.0468636,-6.1106052,6.407214,-5.8686395,6.8132772,-5.651549,7.279324,-5.4581046,7.817302,-5.282847,8.435734,-5.1164947,9.138801,-4.94657,9.925632,-4.7583137,10.789854,-4.5357237,11.719492,-4.2627397,12.697156,-3.924454,13.700596,-3.5082588
148,-32,-11.878402,2.181057,-12.6810055,1.6902045,-13.430092,1.1229147,-14.096188,0.48411962,-14.651258,-0.2162244,-15.070161,-0.9634532,-15.331952,-1.73886,-15.421028,-2.520595,-15.3279915,-3.284779,-15.050213,-4.006806,-14.592046,-4.662671,-13.964681,-5.230354,-13.185664,-5.6910644,-12.278083,-6.030391,-11.269455,-6.2391806,-10.190424,-6.314147,-9.073297,-6.2582,-7.950497,-6.080375,-6.8530602,-5.7954926,-5.8091955,-5.423423,-4.843051,-4.988139,-3.9737132,-4.516504,-3.2144685,-4.0368757,-2.572434,-3.5776803,-2.0484896,-3.1659389,-1.6375813,-2.8258874,-1.3293008,-2.5777352,-1.1087675,-2.436687,-0.9577116,-2.412199,-0.8556936,-2.5075598,-0.7814209,-2.7198532,-0.7140221,-3.0401936,-0.63426787,-3.4543324,-0.5256175,-3.9435194,-0.37505126,-4.48562,-0.17365499,-5.056363,0.08309921,-5.630699,0.39536196,-6.1841884,0.75922465,-6.6942587,1.1672715,-7.141372,1.6093838,-7.509982,2.0737064,-7.7891803,2.547688,-7.9731026,3.0191784,-8.060992,3.4774618,-8.056946,3.9141762,-7.9693933,4.3240623,-7.810298,4.7054625,-7.594163,5.060552,-7.3369174,5.3953133,-7.0547304,5.7191854,-6.7628264,6.0444503,-6.4743915,6.385416,-6.199684,6.7573776,-5.945285,7.1754837,-5.713671,7.653517,-5.5030513,8.202769,-5.3075194,8.830939,-5.1174636,9.541263,-4.920289,10.331866,-4.701315,11.195362,-4.444881,12.118841,-4.1355047,13.084079,-3.759088,14.068173,-3.3040593
149,-31,-12.030095,1.9610708,-12.809339,1.4472272,-13.529108,0.85913545,-14.160344,0.20293586,-14.675742,-0.5102936,-15.051135,-1.2649205,-15.266808,-2.041487,-15.308558,-2.8176396,-15.168513,-3.569317,-14.845594,-4.2720356,-14.345692,-4.902241,-13.68142,-5.438675,-12.871569,-5.8635893,-11.940222,-6.16385,-10.915615,-6.331746,-9.828783,-6.3655686,-8.712051,-6.269804,-7.5975432,-6.0550447,-6.515645,-5.7375326,-5.493616,-5.3383803,-4.5544167,-4.8825526,-3.715744,-4.3976045,-2.989385,-3.9122784,-2.3808894,-3.4550283,-1.8896283,-3.052584,-1.5091115,-2.728563,-1.2276825,-2.5023007,-1.0294279,-2.3878894,-0.89530337,-2.3935094,-0.8043938,-2.5210972,-0.735214,-2.7663321,-0.6670063,-3.118988,-0.5809123,-3.563577,-0.4609998,-4.0802927,-0.29504168,-4.646137,-0.07503969,-5.2362237,0.20254749,-5.8251586,0.53689164,-6.3883953,0.9231388,-6.903505,1.3530577,-7.3513207,1.8158523,-7.716815,2.2991624,-7.9897313,2.790139,-8.164924,3.2765234,-8.242357,3.7476907,-8.22681,4.195516,-8.127297,4.6151104,-7.956223,5.0052524,-7.7283783,5.368593,-7.459793,5.7115526,-7.166542,6.043931,-6.863594,6.378272,-6.5637445,6.7289557,-6.2767353,7.1111894,-6.008584,7.539807,-5.7611895,8.02811,-5.532236,8.5867,-5.315382,9.22246,-5.1007485,9.9377,-4.8756533,10.729567,-4.62556,11.589702,-4.335186,12.504282,-3.9896765,13.454316,-3.5757794,14.41632,-3.08297
150,-31,-12.175146,1.7355249,-12.929724,1.1994922,-13.619026,0.5916806,-14.214484,-0.08058907,-14.689562,-0.8051607,-15.021136,-1.5654899,-15.190745,-2.3414264,-15.185618,-3.1102111,-14.999395,-3.8476558,-14.632562,-4.52949,-14.092495,-5.132685,-13.3931875,-5.6368127,-12.554621,-6.0252295,-11.601801,-6.286117,-10.563592,-6.4132586,-9.471321,-6.4065013,-8.357272,-6.271931,-7.253157,-6.021652,-6.188632,-5.6732903,-5.189964,-5.249149,-4.278844,-4.7751055,-3.4715407,-4.2793307,-2.7783122,-3.790853,-2.2031665,-3.3380857,-1.743941,-2.9473562,-1.3927687,-2.641604,-1.1367835,-2.4392102,-0.9590883,-2.353089,-0.83994055,-2.3901114,-0.7580138,-2.550811,-0.6917212,-2.829469,-0.62048215,-3.2145152,-0.52588874,-3.6892464,-0.39267895,-4.2328134,-0.20946692,-4.821403,0.030783879,-5.429575,0.3306049,-6.0316243,0.6881546,-6.602963,1.0976537,-7.1213684,1.550041,-7.568075,2.0338557,-7.928623,2.536271,-8.19345,3.044158,-8.358151,3.545185,-8.423432,4.028827,-8.394759,4.487229,-8.281728,4.9158783,-8.097189,5.3140187,-7.8562045,5.6847725,-7.574892,6.034999,-7.2692313,6.374863,-6.9539313,6.7171264,-6.6413836,7.0762415,-6.340828,7.4672894,-6.057727,7.904803,-5.793425,8.401568,-5.5451083,8.967508,-5.3060427,9.608685,-5.066116,10.32649,-4.8126144,11.117113,-4.531187,11.9712515,-4.2069793,12.874238,-3.8257873,13.806365,-3.3752444,14.743635,-2.845889
