timestamp,rssi,sc0_re,sc0_im,sc1_re,sc1_im,sc2_re,sc2_im,sc3_re,sc3_im,sc4_re,sc4_im,sc5_re,sc5_im,sc6_re,sc6_im,sc7_re,sc7_im,sc8_re,sc8_im,sc9_re,sc9_im,sc10_re,sc10_im,sc11_re,sc11_im,sc12_re,sc12_im,sc13_re,sc13_im,sc14_re,sc14_im,sc15_re,sc15_im,sc16_re,sc16_im,sc17_re,sc17_im,sc18_re,sc18_im,sc19_re,sc19_im,sc20_re,sc20_im,sc21_re,sc21_im,sc22_re,sc22_im,sc23_re,sc23_im,sc24_re,sc24_im,sc25_re,sc25_im,sc26_re,sc26_im,sc27_re,sc27_im,sc28_re,sc28_im,sc29_re,sc29_im,sc30_re,sc30_im,sc31_re,sc31_im,sc32_re,sc32_im,sc33_re,sc33_im,sc34_re,sc34_im,sc35_re,sc35_im,sc36_re,sc36_im,sc37_re,sc37_im,sc38_re,sc38_im,sc39_re,sc39_im,sc40_re,sc40_im,sc41_re,sc41_im,sc42_re,sc42_im,sc43_re,sc43_im,sc44_re,sc44_im,sc45_re,sc45_im,sc46_re,sc46_im,sc47_re,sc47_im,sc48_re,sc48_im,sc49_re,sc49_im,sc50_re,sc50_im,sc51_re,sc51_im,sc52_re,sc52_im,sc53_re,sc53_im,sc54_re,sc54_im,sc55_re,sc55_im,sc56_re,sc56_im,sc57_re,sc57_im,sc58_re,sc58_im,sc59_re,sc59_im,sc60_re,sc60_im,sc61_re,sc61_im,sc62_re,sc62_im,sc63_re,sc63_im
28,-31,15.911502,9.975709,15.030339,10.484584,14.050566,10.863679,13.001981,11.113825,11.914286,11.241454,10.81569,11.258082,9.7316885,11.179506,8.68402,11.024781,7.6899095,10.81501,6.7615843,10.572038,5.9061437,10.317149,5.1256957,10.069796,4.417824,9.846477,3.7762823,9.659821,3.191918,9.5179,2.6537027,9.423885,2.149853,9.37595,1.6689277,9.367543,1.2008504,9.387936,0.7377793,9.4230175,0.2747699,9.456338,-0.1897975,9.470248,-0.6540891,9.447156,-1.1129375,9.370737,-1.5582672,9.227099,-1.9797428,9.005779,-2.3656106,8.700509,-2.7037117,8.309747,-2.9825325,7.836885,-3.1922894,7.290162,-3.3259199,6.682255,-3.379938,6.0296016,-3.3550978,5.3514624,-3.2567816,4.668811,-3.0951233,4.0030847,-2.8848078,3.374915,-2.6445808,2.8028662,-2.396465,2.3022947,-2.1647394,1.8843919,-1.9747324,1.5554606,-1.851472,1.3164712,-1.8183154,1.1629448,-1.8955888,1.0851464,-2.0993497,1.0686046,-2.4403343,1.0949055,-2.9231465,1.1427366,-3.545768,1.1891071,-4.2993865,1.2106782,-5.168573,1.1851254,-6.131842,1.0924526,-7.162478,0.91618323,-8.229711,0.6443474,-9.300037,0.27022904,-10.338787,-0.2072035,-11.311673,-0.78318095,-12.1863575,-1.4473403,-12.933969,-2.1842835,-13.530344,-2.9743779,-13.957134,-3.7948506,-14.202529,-4.621023,-14.261668,-5.4276514,-14.136725,-6.1903343,-13.836602,-6.88681,-13.376282,-7.498177
29,-31,15.634203,10.243038,14.712519,10.706565,13.6998205,11.037219,12.62621,11.237315,11.521374,11.3147335,10.413212,11.28234,9.326637,11.157126,8.2825985,10.959132,7.2973604,10.710197,6.382108,10.432651,5.5428495,10.147991,4.7806463,9.875626,4.0921125,9.631791,3.4701793,9.428653,2.9050345,9.273695,2.3851933,9.1694,1.8986182,9.113241,1.4338088,9.097988,0.98081493,9.112319,0.5320588,9.141664,0.08297068,9.169263,-0.36764714,9.177349,-0.8175274,9.148386,-1.2611266,9.066302,-1.690086,8.917604,-2.0939193,8.692352,-2.460898,8.384881,-2.7790632,7.9942813,-3.0372975,7.524547,-3.226384,6.9844356,-3.33998,6.387013,-3.375441,5.7489204,-3.3344223,5.0894117,-3.2232234,4.429219,-3.052843,3.7893052,-2.838728,3.189585,-2.6002183,2.647705,-2.3597116,2.1779325,-2.1416187,1.7902552,-1.9711039,1.4897038,-1.8727514,1.275993,-1.8691752,1.1434565,-1.9797006,1.0813159,-2.219153,1.074259,-2.596853,1.1032846,-3.1158764,1.1467866,-3.7726374,1.1817986,-4.556774,1.1853317,-5.451419,1.1357285,-6.4338255,1.0139472,-7.4762564,0.80471426,-8.547205,0.49745792,-9.61277,0.08698462,-10.638234,-0.42617106,-11.58961,-1.0356843,-12.435207,-1.7297417,-13.147108,-2.4916723,-13.702369,-3.3007956,-14.084054,-4.1335583,-14.281902,-4.964837,-14.292663,-5.769261,-14.120094,-6.5226264,-13.774585,-7.2031846,-13.272447,-7.7928343
30,-31,15.333683,10.490337,14.374066,10.906544,13.331266,11.187239,12.235605,11.336234,11.116673,11.362865,10.001975,11.281336,8.915772,11.109803,7.8781524,10.869244,6.9043784,10.582197,6.0045443,10.271416,5.1835446,9.958547,4.4413805,9.662903,3.7737021,9.400399,3.1726198,9.182692,2.6276867,9.016632,2.1269822,8.903987,1.6582407,8.841499,1.209934,8.821255,0.7722576,8.831328,0.3379222,8.8566885,-0.09725575,8.880279,-0.5340399,8.884216,-0.96973336,8.851041,-1.3984187,8.764932,-1.8114648,8.612801,-2.1982546,8.385228,-2.5470982,8.077148,-2.8462574,7.6882586,-3.0850215,7.223132,-3.2547529,6.6910143,-3.3498325,6.1053143,-3.3684447,5.4828386,-3.3131318,4.8427906,-3.1910794,4.205619,-3.0141134,3.5917654,-2.7983897,3.0204027,-2.5637817,2.5082333,-2.333004,2.0684292,-2.1305168,1.7097696,-1.9812577,1.4360381,-1.9092938,1.2457225,-1.9364411,1.1320201,-2.080968,1.0831693,-2.3564248,1.083088,-2.7706985,1.1122701,-3.3253298,1.1489017,-4.015164,1.1701256,-4.8283305,1.1533896,-5.746564,1.0777799,-6.7459173,0.9252787,-7.7977014,0.6818706,-8.869764,0.33841854,-9.9279,-0.10872844,-10.937421,-0.6574608,-11.864745,-1.2999213,-12.678911,-2.0228813,-13.353027,-2.8084412,-13.865429,-3.6349354,-14.20065,-4.4781184,-14.350003,-5.3124895,-14.311857,-6.112638,-14.091552,-6.8546467,-13.700939,-7.5173593,-13.157622,-8.083539
31,-31,15.011165,10.716607,14.016346,11.083705,12.94638,11.313115,11.83173,11.41017,10.7017975,11.385655,9.583613,11.25509,8.500717,11.037764,7.4722743,10.755554,6.512492,10.431638,5.6303344,10.08913,4.8295717,9.749776,4.109126,9.43273,3.4636872,9.153523,2.8845637,8.9232645,2.3606873,8.748119,1.8797344,8.629117,1.4292358,8.562246,0.9976668,8.538888,0.575393,8.54652,0.15543501,8.569649,-0.2659863,8.590924,-0.68919605,8.592362,-1.1110619,8.556587,-1.525301,8.468038,-1.9230212,8.314033,-2.2934856,8.085673,-2.6250625,7.778476,-2.906248,7.392736,-3.126754,6.933575,-3.2785268,6.4106956,-3.3566728,5.837814,-3.3601954,5.2318544,-3.2925014,4.6119337,-3.1616337,3.9981706,-2.9802048,3.4104543,-2.765025,2.8671806,-2.536443,2.3840961,-2.3174217,1.9732649,-2.1324034,1.642267,-2.0060332,1.3936641,-1.9617925,1.2247505,-2.0206401,1.1276371,-2.199741,1.0896457,-2.5113354,1.0939986,-2.9618564,1.1207639,-3.5513067,1.1480064,-4.2729826,1.1530681,-5.1135287,1.1139109,-6.0533404,1.0104415,-7.06733,0.82573164,-8.125936,0.5470759,-9.196447,0.16680227,-10.244436,-0.31718287,-11.235353,-0.9011903,-12.136101,-1.5758592,-12.916528,-2.3265853,-13.550849,-3.1342897,-14.018737,-3.9763901,-14.306228,-4.828032,-14.406245,-5.663417,-14.318782,-6.4571743,-14.050745,-7.1857667,-13.615427,-7.828709,-13.03167,-8.369684
32,-31,14.667973,10.92095,13.640804,11.237338,12.54671,11.414347,11.416197,11.458837,10.278396,11.383033,9.159784,11.203752,8.083103,10.94137,7.0665407,10.618623,6.123201,10.259263,5.2608876,9.886713,4.4822216,9.522749,3.7850451,9.186304,3.1630936,8.892478,2.606885,8.651771,2.1047623,8.469637,1.6440187,8.346319,1.2120188,8.2770405,0.7972675,8.252468,0.39033067,8.259474,-0.015438855,8.282107,-0.42340246,8.302734,-0.8334335,8.303282,-1.2419667,8.266464,-1.6423547,8.176989,-2.025455,8.022591,-2.3804278,7.7948837,-2.6957104,7.4899583,-2.9600513,7.108688,-3.163594,6.6567225,-3.2988753,6.1441846,-3.361723,5.585061,-3.3519511,4.9963613,-3.2738066,4.3970633,-3.1361585,3.8069263,-2.952359,3.2452486,-2.7398257,2.7296295,-2.5193193,2.2748382,-2.3139825,1.891829,-2.1481805,1.5870006,-2.046192,1.3617115,-2.030848,1.2121032,-2.1222026,1.1292598,-2.336268,1.0996474,-2.6839473,1.1058704,-3.1702042,1.1276549,-3.793504,1.1430287,-4.5456142,1.1296163,-5.4117403,1.0659782,-6.370981,0.9329117,-7.397185,0.71463776,-8.459995,0.39980564,-9.52623,-0.017759603,-10.561332,-0.53858256,-11.530982,-1.1574098,-12.402653,-1.8633964,-13.147095,-2.6406066,-13.739684,-3.4688458,-14.161491,-4.3246865,-14.400102,-5.1827383,-14.450061,-6.0169954,-14.312991,-6.802219,-13.997349,-7.515322,-13.517832,-8.136567,-12.894488,-8.650637
33,-31,14.305498,11.102568,13.248954,11.366849,12.133851,11.490556,10.990651,11.482074,9.848133,11.35506,8.732139,11.127594,7.664546,10.821108,6.662502,10.459128,5.7379665,10.065935,4.8975534,9.66519,4.1427193,9.278632,3.4702232,8.924917,2.872856,8.618651,2.3403676,8.369684,1.8605332,8.182704,1.4203004,8.057157,1.0068967,7.987468,0.6088891,7.9635835,0.21707238,7.9717655,-0.17484468,7.99561,-0.56978923,8.01722,-0.9671726,8.018423,-1.3629954,7.9820576,-1.7502494,7.8930974,-2.1195498,7.7396913,-2.4599686,7.5139737,-2.7600257,7.212596,-3.008736,6.836993,-3.1966815,6.393315,-3.3169963,5.8920765,-3.3662238,5.3474984,-3.3449743,4.7766356,-3.2583137,4.19829,-3.1159027,3.631828,-2.9317865,3.0959215,-2.7239377,2.6073546,-2.5134692,2.1799073,-2.32364,1.8234266,-2.1786683,1.5431414,-2.1023986,1.3392354,-2.1169693,1.2067525,-2.2414591,1.1357939,-2.490698,1.1120452,-2.8742237,1.1175673,-3.3955202,1.1318283,-4.0515237,1.132904,-4.8325014,1.098785,-5.7222548,1.0087073,-6.6986537,0.844429,-7.7345457,0.5913758,-8.798866,0.23959303,-9.858053,-0.21557342,-10.87751,-0.7730739,-11.823238,-1.4261041,-12.663375,-2.162367,-13.3696375,-2.9646432,-13.918643,-3.8116868,-14.29291,-4.6792984,-14.481597,-5.5416346,-14.480896,-6.3725686,-14.29405,-7.1470776,-13.931051,-7.842611,-13.407968,-8.440252,-12.745987,-8.925742
34,-31,13.925216,11.260785,12.842364,11.471768,11.709438,11.541485,10.556768,11.479848,9.412688,11.301925,8.30233,11.027024,7.2466397,10.677584,6.2616715,10.277874,5.358199,9.852629,4.5416207,9.425687,3.8122149,9.018686,3.1656632,8.649942,2.5938213,8.333505,2.085695,8.078526,1.6285241,7.8888984,1.2089391,7.763227,0.81406933,7.695133,0.4325759,7.673824,0.05551283,7.684959,-0.32303149,7.7116885,-0.7055323,7.735846,-1.0909299,7.739201,-1.4747856,7.7046967,-1.8497361,7.6176,-2.2061636,7.466479,-2.5330615,7.243975,-2.819048,6.9473,-3.053414,6.578429,-3.2271907,6.1439905,-3.3341084,5.6548576,-3.3714235,5.1254563,-3.3405244,4.5728436,-3.247274,4.015617,-3.1020827,3.4727054,-2.919653,2.9621398,-2.718449,2.4998615,-2.5198815,2.098657,-2.347265,1.7672738,-2.2245948,1.5097829,-2.1752381,1.3252381,-2.220561,1.2076172,-2.3786345,1.1461079,-2.6630683,1.1256832,-3.0820165,1.1279411,-3.637473,1.1321707,-4.3248606,1.1165816,-5.132981,1.0596138,-6.04427,0.94125116,-7.0354314,0.74427915,-8.078396,0.45538047,-9.141473,0.066032566,-10.1908,-0.42687953,-11.191845,-1.0207316,-12.111023,-1.7071877,-12.917209,-2.472535,-13.583176,-3.2983234,-14.086842,-4.162323,-14.4122095,-5.0396414,-14.550051,-5.904061,-14.498211,-6.729427,-14.261554,-7.4910192,-13.851571,-8.1669,-13.285662,-8.739049,-12.586112,-9.194329
35,-31,13.528662,11.395034,12.422656,11.5517435,11.275148,11.567008,10.11624,11.452258,8.973742,11.223943,7.871995,10.902573,6.8309526,10.511531,5.865524,10.075773,4.9852552,9.620427,4.194311,9.169433,3.4917846,8.744265,2.87228,8.362823,2.3267415,8.038563,1.8434523,7.7798777,1.4091506,7.589826,1.0101873,7.466153,0.63362813,7.401647,0.268265,7.3847857,-0.09455934,7.400612,-0.4603513,7.431841,-0.8311164,7.4600544,-1.205313,7.466967,-1.578062,7.435654,-1.9416456,7.35167,-2.286223,7.204013,-2.6007204,6.9858317,-2.8738656,6.6948857,-3.095237,6.333674,-3.2563202,5.909279,-3.3514447,5.4329085,-3.37857,4.9191523,-3.3398478,4.3850417,-3.2419095,3.8489308,-3.0958805,3.3292851,-2.9170704,2.843466,-2.724389,2.4065616,-2.539479,2.030358,-2.3856447,1.7225097,-2.2866094,1.4859601,-2.2651858,1.3186584,-2.3419254,1.2135731,-2.5338519,1.1590425,-2.853316,1.1393937,-3.307069,1.1358398,-3.895627,1.1275786,-4.6129136,1.0930352,-5.446287,1.011175,-6.376889,0.8628064,-7.3803167,0.6318017,-8.427651,0.30614752,-9.486665,-0.121214874,-10.5233,-0.6518476,-11.503174,-1.2815577,-12.393201,-2.0005014,-13.163084,-2.7935915,-13.786723,-3.6412063,-14.24339,-4.5202007,-14.51862,-5.405067,-14.604823,-6.269307,-14.5015,-7.0868187,-14.215123,-7.8332715,-13.7586565,-8.487424,-13.150788,-9.032223,-12.414836,-9.455708
36,-31,13.117418,11.504867,11.991487,11.606551,10.832671,11.567123,9.670763,11.399525,8.53296,11.121562,7.4427466,10.75489,6.419011,10.3238,5.475474,9.853855,4.6204224,9.370513,3.8567655,8.897742,3.1824107,8.456787,2.590893,8.065077,2.072265,7.7353983,1.6141168,7.4753532,1.2027209,7.28712,0.8241868,7.167565,0.46555436,7.1086283,0.11578472,7.098038,-0.2334612,7.1202426,-0.587256,7.1575203,-0.947121,7.191222,-1.3110182,7.203014,-1.6736276,7.176117,-2.026879,7.0963902,-2.3607147,6.9532595,-2.664009,6.7403865,-2.9256058,6.4560604,-3.135384,6.103294,-3.2852862,5.689602,-3.3702412,5.2264924,-3.3889048,4.7286935,-3.3441687,4.213175,-3.2434096,3.6980145,-3.0984285,3.2011888,-2.9250984,2.7393684,-2.7427142,2.326775,-2.573098,1.974196,-2.4394803,1.688202,-2.3652523,1.4706386,-2.3726141,1.3183866,-2.481263,1.2234637,-2.7071202,1.1734135,-3.0612602,1.1519955,-3.5490234,1.1401182,-4.169447,1.1169682,-4.914979,1.0612674,-5.771581,0.95258546,-6.7191453,0.77262264,-7.7322335,0.50639576,-8.781165,0.14323881,-9.833263,-0.3224172,-10.854359,-0.8905738,-11.810317,-1.5554801,-12.668636,-2.3058133,-13.399936,-3.1251593,-13.979302,-3.9927847,-14.387416,-4.884702,-14.611394,-5.774875,-14.645298,-6.63661,-14.490283,-7.4439473,-14.154411,-8.173029,-13.652095,-8.803392,-13.003249,-9.319015,-12.232164,-9.709171
37,-31,12.693128,11.589963,11.550548,11.636089,10.38372,11.541959,9.222034,11.3220005,8.091998,10.995345,7.0161614,10.584753,6.0122933,10.115348,5.0928793,9.613248,4.2649174,9.10416,3.530048,8.612019,2.8849885,8.157758,2.3222246,7.758273,1.830938,7.425636,1.3980594,7.1665974,1.009434,6.9824367,0.65096897,6.8690963,0.3097219,6.8176703,-0.025142604,6.8151355,-0.36160964,6.845339,-0.70429546,6.890144,-1.054214,6.9306703,-1.4088253,6.9485674,-1.7623599,6.927205,-2.1064017,6.852763,-2.4306836,6.715101,-2.7240336,6.5083814,-2.9754279,6.231429,-3.1750507,5.887748,-3.315309,5.4852643,-3.3917272,5.0357614,-3.4036438,4.554071,-3.3546784,4.057073,-3.2529173,3.5625396,-3.110803,3.0879335,-2.94472,2.6492155,-2.7743003,2.2597322,-2.6214867,1.929277,-2.5093772,1.6633537,-2.460966,1.4627326,-2.4977973,1.3232762,-2.6386547,1.236099,-2.898336,1.1880219,-3.2866127,1.1623089,-3.807407,1.1396422,-4.4582863,1.0992782,-5.230254,1.0203174,-6.1079183,0.88300747,-7.0699778,0.67000496,-8.090038,0.36752528,-9.137733,-0.033712693,-10.180026,-0.53776723,-11.1827345,-1.1430765,-12.112056,-1.8423475,-12.93617,-2.6228135,-13.626681,-3.4667838,-14.159933,-4.35248,-14.51807,-5.2551494,-14.689811,-6.14831,-14.670886,-7.0051594,-14.464111,-7.799973,-14.079111,-8.509452,-13.531701,-9.113985,-12.842978,-9.598646,-12.038141,-9.954001
38,-31,12.257461,11.650122,11.101544,11.640384,9.930004,11.491767,8.771737,11.220162,7.652478,10.845987,6.593774,10.393048,5.6122217,9.887247,4.719025,9.35518,3.9198723,8.822734,3.2151237,8.313733,2.6003132,7.8487353,2.0668905,7.4440336,1.6031957,7.110926,1.1955388,6.85528,0.8293746,6.677425,0.4904549,6.572377,0.16589426,6.530356,-0.15489924,6.537591,-0.4795232,6.577338,-0.8121108,6.6310525,-1.1531512,6.6796517,-1.499589,6.7047653,-1.8452048,6.6899443,-2.181237,6.62169,-2.4972165,6.4903007,-2.7819378,6.290454,-3.0245154,6.021486,-3.2154484,5.687384,-3.3476107,5.296461,-3.417118,4.860752,-3.4239838,4.3951664,-3.3725302,3.916461,-3.2715263,3.4420767,-3.1340175,2.9889417,-2.9768512,2.5722883,-2.8199458,2.2045865,-2.6853032,1.8946387,-2.5958376,1.6469048,-2.5740876,1.4611093,-2.6408908,1.3321425,-2.8140783,1.250273,-3.1072905,1.2016654,-3.528979,1.1691622,-4.0816464,1.1332992,-4.7614093,1.0734838,-5.557853,0.9692714,-6.454281,0.8016594,-7.428268,0.55432343,-8.452529,0.2147249,-9.496104,-0.22499868,-10.525684,-0.7673792,-11.507168,-1.4092948,-12.407177,-2.1419313,-13.194652,-2.951117,-13.842262,-3.8179412,-14.327663,-4.719646,-14.634518,-5.6307983,-14.753174,-6.5245557,-14.68104,-7.3740973,-14.422579,-8.154021,-13.988953,-8.84167,-13.397339,-9.418358,-12.669958,-9.870325,-11.832846,-10.1894655
39,-31,11.812108,11.685264,10.646194,11.61959,9.4732275,11.416925,8.321529,11.094608,7.2159834,10.674293,6.177066,10.180777,5.220147,9.640667,4.35512,9.080973,3.5863338,8.527679,2.9128659,8.004429,2.3290732,7.5313296,1.8253975,7.1240144,1.3893638,6.7929506,1.0066996,6.543074,0.66251755,6.37374,0.34245393,6.279008,0.033728957,6.2482285,-0.27396968,6.266875,-0.5878159,6.317624,-0.91143286,6.3815374,-1.2447673,6.4393377,-1.5842367,6.47267,-1.9231684,6.4652677,-2.252458,6.403973,-2.5614424,6.2795343,-2.8388906,6.0871286,-3.0740643,5.8266087,-3.2577865,5.50243,-3.3833992,5.1232696,-3.4476063,4.70139,-3.4510796,4.2517486,-3.3988276,3.7909546,-3.3002698,3.3360934,-3.169011,2.903537,-3.0223227,2.5077803,-2.880353,2.160413,-2.7651107,1.8692571,-2.6992629,1.6377457,-2.7048461,1.4645976,-2.8019435,1.3437763,-3.007397,1.2647669,-3.3336554,1.2131401,-3.7878466,1.1713961,-4.371058,1.1200033,-5.07797,1.0385975,-5.8967853,0.90726376,-6.809562,0.7078196,-7.7928095,0.42501557,-8.818432,0.047603995,-9.854964,-0.43083102,-10.86892,-1.011285,-11.826363,-1.6890832,-12.694432,-2.4539182,-13.442917,-3.2902577,-14.045613,-4.178029,-14.481554,-5.0935698,-14.735954,-6.010846,-14.80082,-6.9027457,-14.675243,-7.7425194,-14.365317,-8.505175,-13.883713,-9.16878,-13.248918,-9.7156515,-12.48421,-10.133243,-11.616403,-10.414834
40,-31,11.358784,11.695442,10.1862135,11.573981,9.01508,11.317941,7.8730407,10.94606,6.784052,10.481182,5.767458,9.949038,4.8373556,9.376874,4.002288,8.792027,3.2652543,8.220513,2.6240456,7.685706,2.0718572,7.207203,1.5981432,6.799905,1.1896545,6.4734035,0.83157694,6.231657,0.508725,6.073019,0.20667024,5.990578,-0.0872202,5.972796,-0.38293448,6.0044107,-0.6871903,6.0675173,-1.0030739,6.1428027,-1.3299692,6.210823,-1.6637574,6.253245,-1.9973085,6.254011,-2.3211794,6.200316,-2.624517,6.083355,-2.8960764,5.8988194,-3.1252782,5.647068,-3.3032691,5.3330026,-3.423865,4.9656544,-3.4843502,4.557486,-3.4860446,4.123479,-3.4346194,3.680071,-3.3401113,3.2439642,-3.2166502,2.830961,-3.0818787,2.4548085,-2.956131,2.1262205,-2.8613605,1.8520449,-2.8199391,1.6347189,-2.8533578,1.4719949,-2.9808893,1.3569535,-3.2183523,1.2783555,-3.5769968,1.2212547,-4.0626054,1.1678784,-4.674858,1.0987059,-5.4070277,0.9936796,-6.2459846,0.8334894,-7.1725783,0.6008335,-8.162336,0.28159383,-9.186433,-0.13414794,-10.212977,-0.65133846,-11.208398,-1.2694315,-12.139019,-1.9822135,-12.97259,-2.7779155,-13.6798115,-3.6396916,-14.235693,-4.546373,-14.620693,-5.47347,-14.821613,-6.3944316,-14.832133,-7.2819624,-14.65303,-8.109481,-14.292009,-8.8524885,-13.763213,-9.4898615,-13.086385,-10.004981,-12.285809,-10.386586,-11.388982,-10.629369
41,-32,10.899205,11.680827,9.723309,11.503962,8.557222,11.195435,7.427855,10.77535,6.358165,10.267685,5.3663025,9.699039,4.4650455,9.097223,3.6615605,8.489824,2.9574845,7.902808,2.3493266,7.359213,1.8291359,6.8780403,1.3854111,6.473412,1.004165,6.1539807,0.67008966,5.922695,0.36774856,5.776874,0.08269836,5.708624,-0.19750026,5.7055163,-0.4824698,5.751549,-0.7784368,5.8282595,-1.0879236,5.915977,-1.4097319,5.995104,-1.7391975,6.047357,-2.0687292,6.056905,-2.3885474,6.0113015,-2.68762,5.9022107,-2.9546921,5.7258267,-3.1793537,5.483011,-3.3530831,5.1791034,-3.470168,4.823467,-3.5284681,4.428743,-3.529939,4.0099163,-3.4808865,3.5832212,-3.3919404,3.1649678,-3.2777102,2.7703667,-3.1561725,2.4124174,-3.0477855,2.1009533,-2.9744005,1.841869,-2.9580545,1.6366377,-3.0196228,1.4820739,-3.1775417,1.3704354,-3.4465792,1.2898204,-3.8367634,1.2248338,-4.3525295,1.157505,-4.9921627,1.0684011,-5.7475615,0.9378473,-6.604298,0.7472063,-7.542085,0.4801202,-8.535532,0.12365018,-9.555166,-0.33075774,-10.568764,-0.8865632,-11.542762,-1.541679,-12.443831,-2.2883713,-13.240414,-3.1134455,-13.904209,-3.998798,-14.411493,-4.922229,-14.744205,-5.858502,-14.890764,-6.7806344,-14.846538,-7.661242,-14.613983,-8.473996,-14.202389,-9.194986,-13.627326,-9.803966,-12.909747,-10.285458,-12.0748625,-10.62953,-11.150788,-10.832332
42,-32,10.435084,11.641721,9.259165,11.410055,8.101277,11.050146,6.987504,10.58342,5.9397345,10.03493,4.974869,9.432072,4.1043262,8.803143,3.3338695,8.175909,2.6637707,7.5761957,2.0892613,7.026631,1.6012686,6.545558,1.1873679,6.146248,0.83287734,5.836374,0.52204454,5.61783,0.23922998,5.486884,-0.02996986,5.434637,-0.29775545,5.447781,-0.5733405,5.509575,-0.8624247,5.6010156,-1.1669422,5.7020936,-1.4850895,5.7930827,-1.8116522,5.85577,-2.1385696,5.874567,-2.4557345,5.8374104,-2.7519412,5.736429,-3.0159318,5.5683312,-3.2374778,5.3344703,-3.4083889,5.0406175,-3.523431,4.6964445,-3.5810292,4.3147554,-3.5837574,3.910511,-3.5385413,3.4997277,-3.456563,3.098299,-3.3528812,2.7208343,-3.2457523,2.3795824,-3.1557162,2.0835018,-3.1044776,1.8375583,-3.1136687,1.6422794,-3.2035255,1.4935926,-3.3916082,1.3829876,-3.691602,1.297957,-4.1122985,1.2227287,-4.656795,1.1392115,-5.3219953,1.0281337,-6.098454,0.87027633,-6.9705,0.6477421,-7.916765,0.34517422,-8.911018,-0.049142174,-9.92323,-0.5423672,-10.920924,-1.1364611,-11.870634,-1.8278005,-12.739484,-2.607157,-13.496679,-3.4599524,-14.114991,-4.3668804,-14.572029,-5.304785,-14.851252,-6.2477612,-14.942721,-7.168485,-14.84351,-8.0395775,-14.557729,-8.835051,-14.096235,-9.531664,-13.475986,-10.110137,-12.719063,-10.556185,-11.8515415,-10.861257,-10.9020815,-11.022995
43,-32,9.968123,11.578534,8.795438,11.292899,7.6488285,10.88293,6.553469,10.371322,5.53011,9.784146,4.594352,9.149517,3.7562184,8.496146,3.0200527,7.8518877,2.384755,7.242354,1.8442934,6.689679,1.3885025,6.211485,1.0040684,5.8201284,0.675663,5.522257,0.38713816,5.3186774,0.12270908,5.2045817,-0.13194034,5.1700625,-0.38872007,5.2009196,-0.6563932,5.279698,-0.94009715,5.3868628,-1.2411491,5.5020933,-1.5571271,5.605558,-1.8822522,5.6791396,-2.207998,5.7075114,-2.5239272,5.679002,-2.8186712,5.586226,-3.0809803,5.4264007,-3.30081,5.2013683,-3.4703138,4.9173193,-3.5847287,4.584221,-3.6430416,4.2150164,-3.6484308,3.8246253,-3.6084135,3.4288223,-3.534699,3.0430725,-3.4427521,2.6813755,-3.3510666,2.3552237,-3.2802157,2.072714,-3.2517095,1.8379027,-3.2867315,1.6504043,-3.4048362,1.5053061,-3.622671,1.3933796,-3.952825,1.3015814,-4.4028363,1.2138282,-4.9744725,1.1119823,-5.6632824,0.97700953,-6.4585066,0.7902146,-7.3432827,0.5345048,-8.29524,0.19557855,-9.2873745,-0.23701593,-10.289178,-0.76902026,-11.268028,-1.4008882,-12.190642,-2.127472,-13.024671,-2.9380763,-13.740175,-3.8167853,-14.311074,-4.7431564,-14.716353,-5.6931467,-14.941038,-6.6402707,-14.976857,-7.5569534,-14.822577,-8.415908,-14.48397,-9.191586,-13.973405,-9.861494,-13.309174,-10.407388,-12.514443,-10.816246,-11.6160755,-11.080945,-10.643175,-11.200636
44,-32,9.499997,11.491807,8.333746,11.15325,7.201403,10.694745,6.127154,10.1402025,5.130552,9.516643,4.2258472,8.852829,3.4216375,8.177797,2.720832,7.519411,2.1209612,6.9029884,1.6147484,6.3500915,1.1909633,5.8775487,0.8354487,5.4967566,0.53227675,5.21328,0.2649585,5.0268135,0.017619042,4.9314475,-0.2239159,4.916262,-0.47121674,4.966181,-0.73255205,5.063031,-1.0124635,5.186783,-1.311623,5.3168154,-1.6269748,5.4332247,-1.952165,5.5180087,-2.2781997,5.5561256,-2.5943198,5.536321,-2.8889968,5.4516954,-3.151002,5.299981,-3.3704827,5.0835075,-3.5399394,4.8088703,-3.65508,4.486317,-3.715448,4.128916,-3.724808,3.7515204,-3.6912475,3.3696513,-3.626971,2.998329,-3.5478098,2.650935,-3.4724524,2.3382072,-3.4214637,2.0673976,-3.416108,1.84167,-3.477077,1.659763,-3.6232078,1.5159703,-3.8702092,1.4004011,-4.229548,1.299539,-4.7075086,1.19706,-5.304543,1.0748546,-6.0148673,0.9141958,-6.8264494,0.69698054,-7.72129,0.40698048,-8.676087,0.03099852,-9.663141,-0.44011867,-10.651555,-1.0106747,-11.6086445,-1.6796155,-12.501408,-2.4402854,-13.298102,-3.280556,-13.969727,-4.183226,-14.491406,-5.126778,-14.843565,-6.0863676,-15.012821,-7.03501,-14.992591,-7.9449716,-14.783338,-8.789153,-14.392453,-9.542526,-13.8338,-10.183438,-13.126943,-10.694745,-12.296064,-11.064744,-11.368725,-11.287779,-10.374417,-11.364545
